"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 12 16:26:44 UTC 2021","Mon Jul 12 16:26:46 UTC 2021","1751","specs","","pre-connection.test.js","","","Can find connect button on Jetpack page","
### Test
```typescript
async () => {
  await (await _sidebar.default.init(page)).selectJetpack();
  const jetpackPage = await _jetpack.default.init(page);

  expect(await jetpackPage.isConnectBannerVisible()).toBeTruthy();
};

```
"
"passed","Mon Jul 12 16:26:37 UTC 2021","Mon Jul 12 16:26:41 UTC 2021","4018","specs","","pre-connection.test.js","","","Can find connect button on plugins page","
### Test
```typescript
async () => {
  await (await _sidebar.default.init(page)).selectInstalledPlugins();
  const pluginsPage = await _plugins.default.init(page);
  await (0, _utilsHelper.execWpCommand)(
    ""wp transient set activated_jetpack true 120""
  );
  await pluginsPage.reload();

  expect(await pluginsPage.isFullScreenPopupShown()).toBeTruthy();
};

```
"
"passed","Mon Jul 12 16:25:31 UTC 2021","Mon Jul 12 16:26:12 UTC 2021","40517","specs","","plugin-updater.test.js","","","Plugin updater","
### Test
```typescript
async () => {
  await (0, _testSetup.step)(
    ""Can login and navigate to Plugins page"",
    async () => {
      await (await _sidebar.default.init(page)).selectInstalledPlugins();
      await _plugins.default.init(page);
    }
  );
  await (0, _testSetup.step)(""Can update Jetpack"", async () => {
    const pluginsPage = await _plugins.default.init(page);
    const versionBefore = await pluginsPage.getJetpackVersion();
    await pluginsPage.updateJetpack();
    const versionAfter = await pluginsPage.getJetpackVersion();

    expect(versionBefore).not.toBe(versionAfter);
  });
  await (0, _testSetup.step)(""Can connect Jetpack"", async () => {
    await (await _sidebar.default.init(page)).selectJetpack();
    await (0, _jetpackConnect.doInPlaceConnection)();
    const jetpackPage = await _jetpack.default.init(page);
    expect(await jetpackPage.isConnected()).toBeTruthy();
  });
};

```
"
"passed","Mon Jul 12 16:26:42 UTC 2021","Mon Jul 12 16:26:43 UTC 2021","838","specs","","pre-connection.test.js","","","Can find connect button on dashboard page","
### Test
```typescript
async () => {
  await (await _sidebar.default.init(page)).selectDashboard();
  const dashboard = await _dashboard.default.init(page);

  expect(await dashboard.isConnectBannerVisible()).toBeTruthy();
};

```
"
