"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 16 15:45:19 UTC 2021","Tue Nov 16 15:45:21 UTC 2021","2556","specs","","pre-connection.test.js","","","Can find connect button on Jetpack page","
### Test
```typescript
async () => {
  await (await _wpAdmin.Sidebar.init(page)).selectJetpack();
  const jetpackPage = await _wpAdmin.JetpackPage.init(page);

  expect(await jetpackPage.isConnectScreenVisible()).toBeTruthy();
};

```
"
"passed","Tue Nov 16 15:45:47 UTC 2021","Tue Nov 16 15:46:21 UTC 2021","34219","specs","","connection.test.js","","","Site only","
### Test
```typescript
async () => {
  await (0, _reporters.testStep)(""Can clean up WPCOM cookie"", async () => {
    await (
      await _wpAdmin.Sidebar.init(page)
    ).removeCookieByName(""wordpress_logged_in"");
  });
  await (0, _reporters.testStep)(
    ""Can start Site Level connection"",
    async () => {
      await (0, _flows.doSiteLevelConnection)();
    }
  );
  await (0, _reporters.testStep)(
    ""Can assert that site is connected"",
    async () => {
      const jetpackPage = await _wpAdmin.JetpackPage.init(page);

      expect(await jetpackPage.isConnected()).toBeTruthy();
    }
  );
};

```
"
"passed","Tue Nov 16 15:45:16 UTC 2021","Tue Nov 16 15:45:18 UTC 2021","1299","specs","","pre-connection.test.js","","","Can find connect button on dashboard page","
### Test
```typescript
async () => {
  await (await _wpAdmin.Sidebar.init(page)).selectDashboard();
  const dashboard = await _wpAdmin.DashboardPage.init(page);

  expect(await dashboard.isConnectBannerVisible()).toBeTruthy();
};

```
"
"passed","Tue Nov 16 15:46:42 UTC 2021","Tue Nov 16 15:47:22 UTC 2021","40132","specs","","connection.test.js","","","Classic","
### Test
```typescript
async () => {
  await (0, _reporters.testStep)(""Can start classic connection"", async () => {
    await (0, _flows.doClassicConnection)(true);
  });
  await (0, _reporters.testStep)(
    ""Can assert that site is connected"",
    async () => {
      const jetpackPage = await _wpAdmin.JetpackPage.init(page);

      expect(await jetpackPage.isConnected()).toBeTruthy();
    }
  );
};

```
"
"passed","Tue Nov 16 15:45:09 UTC 2021","Tue Nov 16 15:45:15 UTC 2021","5892","specs","","pre-connection.test.js","","","Can find connect button on plugins page","
### Test
```typescript
async () => {
  await (await _wpAdmin.Sidebar.init(page)).selectInstalledPlugins();
  const pluginsPage = await _wpAdmin.PluginsPage.init(page);
  await (0, _utilsHelper.execWpCommand)(
    ""transient set activated_jetpack true 120""
  );
  await pluginsPage.reload();

  expect(await pluginsPage.isFullScreenPopupShown()).toBeTruthy();
};

```
"
"skipped","Tue Nov 16 15:44:48 UTC 2021","Tue Nov 16 15:44:48 UTC 2021","68","specs","","plugin-updater.test.js","","","Plugin updater","
### Test
```typescript
async () => {
  await (0, _reporters.testStep)(
    ""Can login and navigate to Plugins page"",
    async () => {
      await (await _wpAdmin.Sidebar.init(page)).selectInstalledPlugins();
      await _wpAdmin.PluginsPage.init(page);
    }
  );
  await (0, _reporters.testStep)(""Can update Jetpack"", async () => {
    const pluginsPage = await _wpAdmin.PluginsPage.init(page); // const versionBefore = await pluginsPage.getJetpackVersion();

    await pluginsPage.updateJetpack(); // const versionAfter = await pluginsPage.getJetpackVersion();
    //
    expect(versionBefore).not.toBe(versionAfter);
  });
  await (0, _reporters.testStep)(""Can connect Jetpack"", async () => {
    await (await _wpAdmin.Sidebar.init(page)).selectJetpack();
    await (0, _flows.doClassicConnection)();
    const jetpackPage = await _wpAdmin.JetpackPage.init(page);
    expect(await jetpackPage.isConnected()).toBeTruthy();
  });
};

```
"
