"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 10 19:25:45 UTC 2021","Wed Nov 10 19:25:46 UTC 2021","858","specs","jetpack-boost","modules-common.test.js","","","The render-blocking-js module state should revert back to original state","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 19:25:29 UTC 2021","Wed Nov 10 19:25:31 UTC 2021","1889","specs","jetpack-boost","modules-common.test.js","","","The lazy-images module state should toggle to an inverse state","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 19:25:38 UTC 2021","Wed Nov 10 19:25:40 UTC 2021","1668","specs","jetpack-boost","modules-common.test.js","","","The critical-css module state should revert back to original state","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 19:25:22 UTC 2021","Wed Nov 10 19:25:22 UTC 2021","490","specs","jetpack-boost","modules-common.test.js","","","The lazy-images module should be enabled by default","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 19:26:07 UTC 2021","Wed Nov 10 19:26:07 UTC 2021","284","specs","jetpack-boost","speed-score.test.js","","","Should display a mobile and desktop speed score greater than zero","
### Test
```typescript
async () => {
  await expect(await jetpackBoostPage.getSpeedScore(""mobile"")).toBeGreaterThan(
    0
  );
  await expect(await jetpackBoostPage.getSpeedScore(""desktop"")).toBeGreaterThan(
    0
  );
};

```
"
"passed","Wed Nov 10 19:25:55 UTC 2021","Wed Nov 10 19:25:55 UTC 2021","250","specs","","homepage.test.js","","","Should display ""HelloWord"" text on page","
### Test
```typescript
async () => {
  await expect(page).toHaveText(""h1"", ""HelloWord"");
};

```
"
"skipped","Wed Nov 10 19:25:57 UTC 2021","Wed Nov 10 19:25:57 UTC 2021","13","specs","","homepage.test.js","","","Should be ready","
### Test
```typescript
async () => {
  const metaTag = await page.$$(
    ""//meta[@name='jetpack-boost-ready' and @content='true']""
  );

  expect(metaTag.length).toBeGreaterThan(0);
};

```
"
"passed","Wed Nov 10 19:25:17 UTC 2021","Wed Nov 10 19:25:19 UTC 2021","2383","specs","jetpack-boost","modules-common.test.js","","","The critical-css module should be disabled by default","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 19:25:26 UTC 2021","Wed Nov 10 19:25:27 UTC 2021","942","specs","jetpack-boost","modules-common.test.js","","","The critical-css module state should toggle to an inverse state","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 19:25:34 UTC 2021","Wed Nov 10 19:25:36 UTC 2021","1976","specs","jetpack-boost","modules-common.test.js","","","The render-blocking-js module state should toggle to an inverse state","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 19:25:56 UTC 2021","Wed Nov 10 19:25:57 UTC 2021","151","specs","","homepage.test.js","","","Should include the jetpack boost meta tag(s)","
### Test
```typescript
async () => {
  const metaTag = await page.$$(""//meta[@name='jetpack-boost-ready']"");

  expect(metaTag.length).toBeGreaterThan(0);
};

```
"
"passed","Wed Nov 10 19:25:24 UTC 2021","Wed Nov 10 19:25:24 UTC 2021","423","specs","jetpack-boost","modules-common.test.js","","","The render-blocking-js module should be disabled by default","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 19:25:42 UTC 2021","Wed Nov 10 19:25:43 UTC 2021","1605","specs","jetpack-boost","modules-common.test.js","","","The lazy-images module state should revert back to original state","
### Test
```typescript
() => test(...params);

```
"
