"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Nov 10 16:37:41 UTC 2021","Wed Nov 10 16:37:41 UTC 2021","7","specs","","homepage.test.js","","","Should be ready","
### Test
```typescript
async () => {
  const metaTag = await page.$$(
    ""//meta[@name='jetpack-boost-ready' and @content='true']""
  );

  expect(metaTag.length).toBeGreaterThan(0);
};

```
"
"passed","Wed Nov 10 16:37:40 UTC 2021","Wed Nov 10 16:37:41 UTC 2021","256","specs","","homepage.test.js","","","Should include the jetpack boost meta tag(s)","
### Test
```typescript
async () => {
  const metaTag = await page.$$(""//meta[@name='jetpack-boost-ready']"");

  expect(metaTag.length).toBeGreaterThan(0);
};

```
"
"passed","Wed Nov 10 16:37:22 UTC 2021","Wed Nov 10 16:37:24 UTC 2021","1708","specs","jetpack-boost","modules-common.test.js","","","The render-blocking-js module state should toggle to an inverse state","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 16:37:12 UTC 2021","Wed Nov 10 16:37:12 UTC 2021","884","specs","jetpack-boost","modules-common.test.js","","","The critical-css module should be disabled by default","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 16:37:32 UTC 2021","Wed Nov 10 16:37:32 UTC 2021","444","specs","jetpack-boost","modules-common.test.js","","","The render-blocking-js module state should revert back to original state","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 16:37:16 UTC 2021","Wed Nov 10 16:37:17 UTC 2021","719","specs","jetpack-boost","modules-common.test.js","","","The critical-css module state should toggle to an inverse state","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 16:37:46 UTC 2021","Wed Nov 10 16:37:47 UTC 2021","109","specs","jetpack-boost","speed-score.test.js","","","Should display a mobile and desktop speed score greater than zero","
### Test
```typescript
async () => {
  await expect(await jetpackBoostPage.getSpeedScore(""mobile"")).toBeGreaterThan(
    0
  );
  await expect(await jetpackBoostPage.getSpeedScore(""desktop"")).toBeGreaterThan(
    0
  );
};

```
"
"passed","Wed Nov 10 16:37:18 UTC 2021","Wed Nov 10 16:37:20 UTC 2021","2078","specs","jetpack-boost","modules-common.test.js","","","The lazy-images module state should toggle to an inverse state","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 16:37:13 UTC 2021","Wed Nov 10 16:37:14 UTC 2021","102","specs","jetpack-boost","modules-common.test.js","","","The lazy-images module should be enabled by default","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 16:37:29 UTC 2021","Wed Nov 10 16:37:29 UTC 2021","404","specs","jetpack-boost","modules-common.test.js","","","The lazy-images module state should revert back to original state","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 16:37:15 UTC 2021","Wed Nov 10 16:37:15 UTC 2021","102","specs","jetpack-boost","modules-common.test.js","","","The render-blocking-js module should be disabled by default","
### Test
```typescript
() => test(...params);

```
"
"passed","Wed Nov 10 16:37:39 UTC 2021","Wed Nov 10 16:37:39 UTC 2021","331","specs","","homepage.test.js","","","Should display ""HelloWord"" text on page","
### Test
```typescript
async () => {
  await expect(page).toHaveText(""h1"", ""HelloWord"");
};

```
"
"passed","Wed Nov 10 16:37:25 UTC 2021","Wed Nov 10 16:37:28 UTC 2021","2374","specs","jetpack-boost","modules-common.test.js","","","The critical-css module state should revert back to original state","
### Test
```typescript
() => test(...params);

```
"
