"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 02 14:48:11 UTC 2021","Tue Nov 02 14:48:14 UTC 2021","2762","specs","","pre-connection.test.js","","","Can find connect button on Jetpack page","
### Test
```typescript
async () => {
  await (await _wpAdmin.Sidebar.init(page)).selectJetpack();
  const jetpackPage = await _wpAdmin.JetpackPage.init(page);

  expect(await jetpackPage.isConnectScreenVisible()).toBeTruthy();
};

```
"
"passed","Tue Nov 02 14:48:02 UTC 2021","Tue Nov 02 14:48:08 UTC 2021","5212","specs","","pre-connection.test.js","","","Can find connect button on plugins page","
### Test
```typescript
async () => {
  await (await _wpAdmin.Sidebar.init(page)).selectInstalledPlugins();
  const pluginsPage = await _wpAdmin.PluginsPage.init(page);
  await (0, _utilsHelper.execWpCommand)(
    ""transient set activated_jetpack true 120""
  );
  await pluginsPage.reload();

  expect(await pluginsPage.isFullScreenPopupShown()).toBeTruthy();
};

```
"
"passed","Tue Nov 02 14:48:09 UTC 2021","Tue Nov 02 14:48:10 UTC 2021","1368","specs","","pre-connection.test.js","","","Can find connect button on dashboard page","
### Test
```typescript
async () => {
  await (await _wpAdmin.Sidebar.init(page)).selectDashboard();
  const dashboard = await _wpAdmin.DashboardPage.init(page);

  expect(await dashboard.isConnectBannerVisible()).toBeTruthy();
};

```
"
"passed","Tue Nov 02 14:47:14 UTC 2021","Tue Nov 02 14:47:42 UTC 2021","28240","specs","","connection.test.js","","","Site only","
### Test
```typescript
async () => {
  await (0, _reporters.testStep)(""Can clean up WPCOM cookie"", async () => {
    await (
      await _wpAdmin.Sidebar.init(page)
    ).removeCookieByName(""wordpress_logged_in"");
  });
  await (0, _reporters.testStep)(
    ""Can start Site Level connection"",
    async () => {
      await (0, _flows.doSiteLevelConnection)();
    }
  );
  await (0, _reporters.testStep)(
    ""Can assert that site is connected"",
    async () => {
      const jetpackPage = await _wpAdmin.JetpackPage.init(page);

      expect(await jetpackPage.isConnected()).toBeTruthy();
    }
  );
};

```
"
"skipped","Tue Nov 02 14:47:44 UTC 2021","Tue Nov 02 14:47:44 UTC 2021","53","specs","","plugin-updater.test.js","","","Plugin updater","
### Test
```typescript
async () => {
  await (0, _reporters.testStep)(
    ""Can login and navigate to Plugins page"",
    async () => {
      await (await _wpAdmin.Sidebar.init(page)).selectInstalledPlugins();
      await _wpAdmin.PluginsPage.init(page);
    }
  );
  await (0, _reporters.testStep)(""Can update Jetpack"", async () => {
    const pluginsPage = await _wpAdmin.PluginsPage.init(page); // const versionBefore = await pluginsPage.getJetpackVersion();

    await pluginsPage.updateJetpack(); // const versionAfter = await pluginsPage.getJetpackVersion();
    //
    expect(versionBefore).not.toBe(versionAfter);
  });
  await (0, _reporters.testStep)(""Can connect Jetpack"", async () => {
    await (await _wpAdmin.Sidebar.init(page)).selectJetpack();
    await (0, _flows.doClassicConnection)();
    const jetpackPage = await _wpAdmin.JetpackPage.init(page);
    expect(await jetpackPage.isConnected()).toBeTruthy();
  });
};

```
"
"passed","Tue Nov 02 14:47:57 UTC 2021","Tue Nov 02 14:48:32 UTC 2021","34762","specs","","connection.test.js","","","Classic","
### Test
```typescript
async () => {
  await (0, _reporters.testStep)(""Can start classic connection"", async () => {
    await (0, _flows.doClassicConnection)(true);
  });
  await (0, _reporters.testStep)(
    ""Can assert that site is connected"",
    async () => {
      const jetpackPage = await _wpAdmin.JetpackPage.init(page);

      expect(await jetpackPage.isConnected()).toBeTruthy();
    }
  );
};

```
"
