"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 04 18:40:15 UTC 2022","Tue Jan 04 18:40:27 UTC 2022","12127","","specs/jetpack-compatibility.test.js","Jetpack compatibility","","","The Boost lazy-image module deactivation reflects in Jetpack dashboard",""
"passed","Tue Jan 04 18:41:13 UTC 2022","Tue Jan 04 18:41:14 UTC 2022","521","","specs/modules-common.test.js","Modules","","","The render-blocking-js module state should revert back to original state",""
"passed","Tue Jan 04 18:38:24 UTC 2022","Tue Jan 04 18:38:30 UTC 2022","6833","","specs/critical-css.test.js","Critical CSS module","","","Critical CSS meta information should show on the admin when the module is re-activated",""
"passed","Tue Jan 04 18:38:09 UTC 2022","Tue Jan 04 18:38:24 UTC 2022","14342","","specs/critical-css.test.js","Critical CSS module","","","Critical CSS should be generated when the module is active",""
"passed","Tue Jan 04 18:41:30 UTC 2022","Tue Jan 04 18:41:33 UTC 2022","2459","","specs/speed-score.test.js","Speed Score feature","","","The Speed Score section should display a mobile and desktop speed score greater than zero",""
"passed","Tue Jan 04 18:41:11 UTC 2022","Tue Jan 04 18:41:12 UTC 2022","1313","","specs/modules-common.test.js","Modules","","","The lazy-images module state should revert back to original state",""
"passed","Tue Jan 04 18:41:09 UTC 2022","Tue Jan 04 18:41:10 UTC 2022","612","","specs/modules-common.test.js","Modules","","","The critical-css module state should revert back to original state",""
"passed","Tue Jan 04 18:38:30 UTC 2022","Tue Jan 04 18:38:31 UTC 2022","588","","specs/critical-css.test.js","Critical CSS module","","","Critical CSS should be available on the frontend when the module is active",""
"passed","Tue Jan 04 18:39:53 UTC 2022","Tue Jan 04 18:40:03 UTC 2022","10438","","specs/jetpack-compatibility.test.js","Jetpack compatibility","","","The Jetpack lazy-image module deactivation reflects in Boost dashboard",""
"passed","Tue Jan 04 18:41:26 UTC 2022","Tue Jan 04 18:41:30 UTC 2022","4135","","specs/render-blocking-js.test.js","Render Blocking JS module","","","JavaScript on a post should be pushed at the bottom of the document when the module is active",""
"passed","Tue Jan 04 18:37:28 UTC 2022","Tue Jan 04 18:37:41 UTC 2022","12272","","specs/connection.test.js","Settings Page Connection","","","Should connect to WP.com on a fresh install with Jetpack plugin activated",""
"passed","Tue Jan 04 18:40:41 UTC 2022","Tue Jan 04 18:40:47 UTC 2022","5469","","specs/lazy-images.test.js","Lazy Images module","","","Images on a post should be lazy loaded when the module is active",""
"passed","Tue Jan 04 18:36:20 UTC 2022","Tue Jan 04 18:36:26 UTC 2022","5379","","specs/common.test.js","","","","Click on the sidebar Boost Jetpack submenu should navigate to Boost settings page",""
"passed","Tue Jan 04 18:37:41 UTC 2022","Tue Jan 04 18:37:55 UTC 2022","14662","","specs/connection.test.js","Settings Page Connection","","","Should connect to WP.com on a fresh install without Jetpack plugin activated",""
"passed","Tue Jan 04 18:37:13 UTC 2022","Tue Jan 04 18:37:28 UTC 2022","15493","","specs/connection.test.js","Settings Page Connection","","","Should connect to WP.com on a fresh install with Jetpack plugin activated and Jetpack already connected",""
"passed","Tue Jan 04 18:36:26 UTC 2022","Tue Jan 04 18:37:05 UTC 2022","38758","","specs/common.test.js","","","","Deactivating the plugin should clear Critical CSS and Dismissed Recommendation notice option",""
"passed","Tue Jan 04 18:41:13 UTC 2022","Tue Jan 04 18:41:13 UTC 2022","543","","specs/modules-common.test.js","Modules","","","The render-blocking-js module state should toggle to an inverse state",""
"passed","Tue Jan 04 18:38:01 UTC 2022","Tue Jan 04 18:38:06 UTC 2022","4216","","specs/critical-css.test.js","Critical CSS module","","","No Critical CSS meta information should show on the admin when the module is inactive",""
"passed","Tue Jan 04 18:41:10 UTC 2022","Tue Jan 04 18:41:10 UTC 2022","74","","specs/modules-common.test.js","Modules","","","The lazy-images module should be disabled by default",""
"passed","Tue Jan 04 18:41:08 UTC 2022","Tue Jan 04 18:41:09 UTC 2022","588","","specs/modules-common.test.js","Modules","","","The critical-css module state should toggle to an inverse state",""
"passed","Tue Jan 04 18:36:11 UTC 2022","Tue Jan 04 18:36:20 UTC 2022","8945","","specs/common.test.js","","","","Click on the plugins page should navigate to Boost settings page",""
"passed","Tue Jan 04 18:41:10 UTC 2022","Tue Jan 04 18:41:11 UTC 2022","1434","","specs/modules-common.test.js","Modules","","","The lazy-images module state should toggle to an inverse state",""
"passed","Tue Jan 04 18:40:37 UTC 2022","Tue Jan 04 18:40:41 UTC 2022","4555","","specs/lazy-images.test.js","Lazy Images module","","","Images on a post should not be lazy loaded when the module is inactive",""
"passed","Tue Jan 04 18:38:31 UTC 2022","Tue Jan 04 18:38:53 UTC 2022","21802","","specs/critical-css.test.js","Critical CSS module","","","Critical CSS Admin message should show when the theme is changed",""
"passed","Tue Jan 04 18:41:12 UTC 2022","Tue Jan 04 18:41:13 UTC 2022","69","","specs/modules-common.test.js","Modules","","","The render-blocking-js module should be disabled by default",""
"passed","Tue Jan 04 18:38:53 UTC 2022","Tue Jan 04 18:39:20 UTC 2022","27634","","specs/critical-css.test.js","Critical CSS module","","","Critical CSS should be generated with an error (advanced recommendations)",""
"passed","Tue Jan 04 18:39:43 UTC 2022","Tue Jan 04 18:39:53 UTC 2022","9879","","specs/jetpack-compatibility.test.js","Jetpack compatibility","","","The Jetpack lazy-image module activation reflects in Boost dashboard",""
"passed","Tue Jan 04 18:38:06 UTC 2022","Tue Jan 04 18:38:09 UTC 2022","3745","","specs/critical-css.test.js","Critical CSS module","","","No Critical CSS should be available on the frontend when the module is inactive",""
"passed","Tue Jan 04 18:41:08 UTC 2022","Tue Jan 04 18:41:08 UTC 2022","140","","specs/modules-common.test.js","Modules","","","The critical-css module should be disabled by default",""
"passed","Tue Jan 04 18:40:03 UTC 2022","Tue Jan 04 18:40:15 UTC 2022","11437","","specs/jetpack-compatibility.test.js","Jetpack compatibility","","","The Boost lazy-image module activation reflects in Jetpack dashboard",""
"passed","Tue Jan 04 18:41:20 UTC 2022","Tue Jan 04 18:41:26 UTC 2022","5649","","specs/render-blocking-js.test.js","Render Blocking JS module","","","JavaScript on a post should be at its original position in the document when the module is inactive",""
"passed","Tue Jan 04 18:39:20 UTC 2022","Tue Jan 04 18:39:25 UTC 2022","4517","","specs/critical-css.test.js","Critical CSS module","","","User can access the Critical advanced recommendations and go back to settings page",""
