"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 13 19:47:07 UTC 2021","Mon Dec 13 19:47:27 UTC 2021","19478","","specs/post-connection/recommendations.test.js","","","","Recommendations (Jetpack Assistant)",""
"passed","Mon Dec 13 19:43:42 UTC 2021","Mon Dec 13 19:44:30 UTC 2021","48162","","specs/connection/connection.test.js","Connection","","","Site only",""
"failed","Mon Dec 13 19:48:24 UTC 2021","Mon Dec 13 19:48:49 UTC 2021","24887","","specs/post-connection/search.test.js","Search","","","Can open and close overlay",""
"passed","Mon Dec 13 19:44:38 UTC 2021","Mon Dec 13 19:44:45 UTC 2021","7073","","specs/pre-connection/pre-connection.test.js","Jetpack pre-connection","","","Can find connect button on Jetpack page",""
"passed","Mon Dec 13 19:44:34 UTC 2021","Mon Dec 13 19:44:38 UTC 2021","3508","","specs/pre-connection/pre-connection.test.js","Jetpack pre-connection","","","Can find connect button on dashboard page",""
"passed","Mon Dec 13 19:44:49 UTC 2021","Mon Dec 13 19:45:01 UTC 2021","12244","","specs/post-connection/free-blocks.test.js","Free blocks","","","Pinterest block",""
"passed","Mon Dec 13 19:46:38 UTC 2021","Mon Dec 13 19:47:02 UTC 2021","23968","","specs/post-connection/pro-blocks.test.js","Paid blocks","","","WordAds block",""
"passed","Mon Dec 13 19:49:36 UTC 2021","Mon Dec 13 19:49:58 UTC 2021","21714","","specs/post-connection/search.test.js","Search","","","Can display different result formats",""
"passed","Mon Dec 13 19:44:26 UTC 2021","Mon Dec 13 19:44:34 UTC 2021","8025","","specs/pre-connection/pre-connection.test.js","Jetpack pre-connection","","","Can find connect button on plugins page",""
"passed","Mon Dec 13 19:46:26 UTC 2021","Mon Dec 13 19:46:38 UTC 2021","12588","","specs/post-connection/pro-blocks.test.js","Paid blocks","","","Pay with PayPal",""
"passed","Mon Dec 13 19:46:05 UTC 2021","Mon Dec 13 19:46:26 UTC 2021","21086","","specs/post-connection/pro-blocks.test.js","Paid blocks","","","MailChimp Block",""
"passed","Mon Dec 13 19:45:24 UTC 2021","Mon Dec 13 19:45:38 UTC 2021","14718","","specs/post-connection/free-blocks.test.js","Free blocks","","","Eventbrite block",""
"passed","Mon Dec 13 19:44:30 UTC 2021","Mon Dec 13 19:45:23 UTC 2021","52985","","specs/connection/connection.test.js","Connection","","","Classic",""
"passed","Mon Dec 13 19:48:07 UTC 2021","Mon Dec 13 19:48:24 UTC 2021","17437","","specs/post-connection/search.test.js","Search","","","Can perform search with default settings",""
